City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
527,Santa Fe,AR,-31.6333,-60.7,94.01,26,10,5.01,light rain
528,Kampene,CD,-3.6,26.6667,64.81,97,94,0.31,overcast clouds
529,Freeport,US,40.6576,-73.5832,41.0,48,45,8.01,scattered clouds
530,Maceio,BR,-9.6658,-35.7353,80.04,78,40,6.91,scattered clouds
531,Coahuayana,MX,18.7333,-103.6833,82.53,54,1,5.88,clear sky
532,Hami,CN,42.8,93.45,10.83,36,48,3.83,scattered clouds
533,Mombetsu,JP,44.3525,143.3525,20.01,83,99,1.5,overcast clouds
534,Jorhat,IN,26.75,94.2167,54.88,83,31,3.18,scattered clouds
535,Haian,CN,32.5436,120.45,26.08,47,4,8.46,clear sky
536,Winona,US,43.9666,-91.7668,37.92,76,0,6.91,clear sky
537,Mareeba,AU,-17.0,145.4333,79.52,91,100,1.59,overcast clouds
538,Padang,ID,-0.9492,100.3543,73.45,88,100,3.53,overcast clouds
539,Bonnyville,CA,54.2668,-110.735,18.72,96,79,1.9,broken clouds
540,Maragogi,BR,-9.0122,-35.2225,77.97,74,64,5.61,broken clouds
541,Kankan,GN,10.3854,-9.3057,76.59,16,84,5.17,broken clouds
542,Maridi,SS,4.9158,29.4742,73.74,31,16,6.38,few clouds
543,Maloy,NO,61.9353,5.1136,37.13,2,100,30.22,overcast clouds
544,Kahului,US,20.8947,-156.47,81.84,72,7,8.99,clear sky
545,Homa Bay,KE,-0.5273,34.4571,66.96,73,27,4.0,scattered clouds
546,Lucea,JM,18.451,-78.1736,73.26,63,8,15.05,clear sky
547,Juegang,CN,32.3174,121.1855,28.69,58,50,14.41,scattered clouds
548,Portland,US,45.5234,-122.6762,47.61,90,100,20.0,overcast clouds
549,Letterkenny,IE,54.95,-7.7333,37.44,96,100,7.29,overcast clouds
550,Tayu,ID,-6.5397,111.0518,77.09,89,100,4.25,overcast clouds
551,Blythe,US,33.6103,-114.5964,62.04,42,100,16.78,overcast clouds
552,Dongfeng,CN,42.6403,125.5118,-7.06,89,3,3.96,clear sky
553,Taveta,KE,-3.3963,37.6736,69.28,61,19,5.77,few clouds
554,Belen,TR,36.4891,36.2233,42.58,92,100,6.98,light rain
555,Ieud,RO,47.678,24.234,35.1,83,100,3.24,overcast clouds
556,Sambava,MG,-14.2667,50.1667,73.98,96,100,8.43,moderate rain
557,Tagusao,PH,9.1924,117.8141,77.92,86,100,9.66,overcast clouds
558,Labuhan,ID,-6.8844,112.2051,77.94,84,100,7.63,light rain
559,Banyo,CM,6.75,11.8167,66.56,29,27,4.29,scattered clouds
560,Nanchong,CN,30.7951,106.0847,33.6,96,96,2.46,overcast clouds
561,Sivaki,RU,52.6333,126.75,-33.79,100,24,2.01,few clouds
562,Dudinka,RU,69.4058,86.1778,-43.2,97,40,5.03,scattered clouds
563,Aki,JP,33.5,133.9,53.76,86,100,7.29,overcast clouds
564,Vzmorye,RU,54.6961,20.2361,39.29,74,85,20.83,overcast clouds
565,Lodja,CD,-3.4833,23.4333,68.32,99,100,0.87,overcast clouds
566,Flinders,AU,-34.5833,150.8552,72.37,87,85,6.22,overcast clouds
567,Trelleborg,SE,55.3751,13.1569,43.54,80,99,31.7,overcast clouds
568,Kentville,CA,45.0835,-64.4988,34.41,98,100,4.0,snow
569,Xining,CN,36.6167,101.7667,7.2,89,100,1.95,overcast clouds
570,Ligayan,PH,4.6533,119.4706,80.37,79,45,12.17,scattered clouds
571,Bay Roberts,CA,47.5999,-53.2648,35.33,96,100,15.01,moderate rain
572,Vradiyivka,UA,47.862,30.5919,32.81,94,98,11.52,overcast clouds
573,Havoysund,NO,70.9963,24.6622,26.83,72,97,13.53,overcast clouds
574,Chingirlau,KZ,51.095,54.0814,2.93,80,0,8.32,clear sky
575,Ngunguru,NZ,-35.6167,174.5,66.06,78,32,16.6,scattered clouds
576,Lixourion,GR,38.2019,20.4314,52.57,67,0,2.3,clear sky
577,Huarmey,PE,-10.0681,-78.1522,71.49,76,90,8.01,overcast clouds
578,Iqaluit,CA,63.7506,-68.5145,-28.37,96,100,1.57,overcast clouds
579,Pangody,RU,65.85,74.4859,16.77,96,100,3.6,light snow
580,Ewa Beach,US,21.3156,-158.0072,79.99,70,100,11.01,overcast clouds
581,Port Hedland,AU,-20.3167,118.5667,84.25,79,67,0.0,broken clouds
582,Mounana,GA,-1.4085,13.1586,70.83,90,90,2.13,overcast clouds
583,Umtata,ZA,-31.5889,28.7844,67.06,98,100,2.8,light rain
584,Beisfjord,NO,68.3751,17.5988,25.92,78,100,8.66,overcast clouds
585,Hue,VN,16.4667,107.6,71.71,83,75,10.36,broken clouds
586,Luganville,VU,-15.5333,167.1667,84.2,70,68,3.09,broken clouds
587,Son La,VN,21.3167,103.9,52.7,82,74,4.27,broken clouds
588,Matara,LK,5.9485,80.5353,73.72,90,87,2.98,overcast clouds
589,Vardo,NO,70.3705,31.1107,28.38,93,100,18.41,overcast clouds
590,Mao,ES,39.8885,4.2658,50.56,100,100,8.05,overcast clouds
591,Hokitika,NZ,-42.7167,170.9667,67.93,69,1,7.29,clear sky
592,Sinjar,IQ,36.3209,41.8754,46.53,74,96,1.1,overcast clouds
593,Bossangoa,CF,6.4926,17.4552,73.09,25,9,4.12,clear sky
594,Yuanping,CN,38.7153,112.7575,5.61,77,1,2.33,clear sky
595,Ambilobe,MG,-13.2,49.05,73.36,92,99,1.52,overcast clouds
596,Deder,ET,9.3167,41.45,51.6,80,0,5.7,clear sky
597,Kuminskiy,RU,58.6667,66.5667,17.85,77,79,13.38,broken clouds
598,Atherton,GB,53.5237,-2.4935,39.88,93,98,2.95,overcast clouds
599,Broome,US,42.2506,-75.833,25.02,85,100,9.22,overcast clouds
600,Vaitape,PF,-16.5167,-151.75,80.47,70,100,17.87,overcast clouds
601,Muros,ES,42.7762,-9.0603,53.83,90,100,31.0,overcast clouds
602,Afonso Bezerra,BR,-5.4983,-36.5056,81.12,55,84,14.81,broken clouds
603,Rosarito,MX,32.3333,-117.0333,59.49,81,100,12.75,overcast clouds
604,Toribio,CO,2.9548,-76.2684,61.81,97,98,1.3,overcast clouds
605,Las Lomas,PA,8.4333,-82.4,79.07,69,3,1.3,clear sky
606,Padron,ES,42.7388,-8.6606,53.87,87,100,14.38,light rain
607,Karratha,AU,-20.7377,116.8463,81.28,75,52,4.05,broken clouds
608,Draguignan,FR,43.5333,6.4667,47.84,45,21,13.8,few clouds
609,Dayong,CN,25.0209,118.2898,50.88,83,100,3.42,overcast clouds
610,Lamu,KE,-2.2717,40.902,79.02,83,62,12.17,broken clouds
611,Aksarayskiy,RU,46.7924,48.0119,20.62,67,60,11.56,broken clouds
612,Tahe,CN,52.3333,124.7333,-30.26,98,51,3.58,broken clouds
613,Manzini,SZ,-26.25,31.5,66.31,98,3,1.97,clear sky
614,Comodoro Rivadavia,AR,-45.8667,-67.5,70.5,44,17,3.13,few clouds
615,Thunder Bay,CA,48.4001,-89.3168,33.91,89,100,8.08,overcast clouds
616,Bukama,CD,-9.2,25.85,68.41,97,100,1.61,overcast clouds
617,Garowe,SO,8.4054,48.4845,65.88,82,0,10.76,clear sky
618,Porto Novo,BJ,6.4965,2.6036,78.01,82,20,6.29,few clouds
619,Carmen,MX,18.6333,-91.8333,74.57,59,75,9.44,broken clouds
620,Paita,PE,-5.0892,-81.1144,72.03,75,98,13.15,overcast clouds
621,Tocopilla,CL,-22.092,-70.1979,70.16,65,16,3.44,few clouds
622,Buluang,PH,13.3068,123.3425,74.93,94,100,3.62,overcast clouds
623,Sioux Lookout,CA,50.1001,-91.917,32.22,96,100,6.35,overcast clouds
624,Wakkanai,JP,45.4094,141.6739,21.99,63,100,11.1,overcast clouds
625,Teguldet,RU,57.3064,88.1667,8.82,94,100,8.39,overcast clouds
626,Haines Junction,CA,60.7522,-137.5108,21.94,94,100,1.99,overcast clouds
627,Santana,BR,-0.0583,-51.1817,72.73,95,100,2.98,overcast clouds
628,Dergachi,RU,51.2328,48.7659,15.22,91,27,10.8,scattered clouds
629,Teknaf,BD,20.8624,92.3058,61.83,71,0,8.55,clear sky
630,Union,US,40.6334,-74.2663,41.22,49,0,8.05,clear sky
631,Araouane,ML,18.9048,-3.5265,67.44,19,0,10.27,clear sky
632,Shenzhen,CN,22.5455,114.0683,53.83,79,100,11.61,overcast clouds
633,Bima,ID,-8.4667,118.7167,78.46,89,93,0.67,overcast clouds
634,Kysyl-Syr,RU,63.8986,122.7617,-68.22,100,90,3.74,overcast clouds
635,El Ejido,ES,36.7763,-2.8146,58.14,62,5,4.18,clear sky
636,Daru,PG,-9.0763,143.2092,73.31,95,100,16.37,moderate rain
637,Ukiah,US,39.1502,-123.2078,51.15,85,100,6.91,overcast clouds
638,Honiara,SB,-9.4333,159.95,80.76,77,100,1.68,overcast clouds
639,Bilibino,RU,68.0546,166.4372,-23.21,96,20,7.29,few clouds
640,Tunceli,TR,39.1083,39.5471,34.84,81,99,4.12,overcast clouds
641,Suez,EG,29.9737,32.5263,55.15,52,3,2.24,clear sky
642,Fereydun Kenar,IR,36.6864,52.5225,42.57,63,40,4.0,scattered clouds
643,Whitley Bay,GB,55.0397,-1.4471,35.01,89,0,4.61,clear sky
644,Hofn,IS,64.2539,-15.2082,23.77,59,100,21.23,overcast clouds
645,Nouadhibou,MR,20.931,-17.0347,68.7,59,71,11.68,broken clouds
646,Pennsville,US,39.6535,-75.5166,39.42,56,0,13.8,clear sky
647,Usogorsk,RU,63.4106,48.6872,26.06,94,100,10.27,overcast clouds
648,Champasak,LA,14.75,106.0,64.06,78,1,2.28,clear sky
649,Taltal,CL,-25.4,-70.4833,68.68,73,22,6.04,few clouds
650,Caledon,ZA,-34.23,19.4265,69.06,87,66,14.27,broken clouds
651,Pierre,US,44.3683,-100.351,37.85,77,0,8.05,clear sky
652,Ust-Nera,RU,64.5667,143.2,-23.37,98,100,8.7,overcast clouds
653,Fort Smith,US,35.3859,-94.3986,62.64,62,75,13.0,broken clouds
654,Batangafo,CF,7.3008,18.2833,73.89,25,22,4.79,few clouds
655,Phenix City,US,32.471,-85.0008,57.29,35,0,3.44,clear sky
656,Batemans Bay,AU,-35.7167,150.1833,69.1,77,100,3.11,overcast clouds
657,Mushie,CD,-3.0167,16.9,72.46,94,86,1.45,light rain
658,Lakes Entrance,AU,-37.8811,147.981,71.17,77,92,14.85,overcast clouds
659,Oga,IT,46.4631,10.347,26.8,96,100,5.75,light snow
660,Goderich,CA,43.7501,-81.7165,31.91,39,60,11.5,broken clouds
661,Ofunato,JP,39.0717,141.7167,38.7,77,100,6.02,overcast clouds
662,Lexington,US,37.9887,-84.4777,39.2,45,47,6.64,scattered clouds
663,Saquena,PE,-4.6667,-73.5167,74.03,97,100,2.04,overcast clouds
664,Salym,RU,60.0625,71.4789,17.87,91,100,11.54,overcast clouds
665,Tessalit,ML,20.1986,1.0114,65.12,18,0,11.88,clear sky
666,Meadow Lake,US,34.8014,-106.5436,46.85,48,100,19.6,overcast clouds
667,Igarka,RU,67.4667,86.5833,-26.01,93,100,10.42,overcast clouds
668,Bolshaya Izhora,RU,59.938,29.5772,34.02,97,100,14.72,snow
669,Gazli,UZ,40.1333,63.45,13.17,73,0,12.24,clear sky
670,Pindushi,RU,62.9152,34.58,32.74,98,100,14.12,snow
671,Shitanjing,CN,39.2342,106.3439,6.71,50,1,8.01,clear sky
672,Eydhafushi,MV,5.1033,73.0708,79.7,74,63,8.63,broken clouds
673,Okhotsk,RU,59.3833,143.3,-10.73,90,100,17.54,overcast clouds
674,Roma,US,43.2128,-75.4557,21.81,87,75,6.91,broken clouds
675,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,7.39,43,30,17.9,scattered clouds
676,Kampong Thum,KH,12.7111,104.8887,68.58,88,7,5.17,clear sky
